"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"162","nonton sri asih bareng yuk",FALSE,0,NA,2022-11-22 17:33:56,FALSE,NA,"1595108329357180928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kachuussha",0,FALSE,FALSE,NA,NA
"163","kalau imbang ya, spare timenya bisa dipake untuk scene scene yang bisa ngejawab beberapa plot hole yg udh gw sebut… https://t.co/aXyLYNi33B",FALSE,0,"abimoroll",2022-11-22 17:33:30,TRUE,"1595106678155857920","1595108223152857089","1393960170883932161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"164","sri asih bagus sih, tp karena ekspektasiku tinggi jadi kek cuman 7,5/10 👍",FALSE,1,NA,2022-11-22 17:33:02,FALSE,NA,"1595108106299928576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fithrinurahma",0,FALSE,FALSE,NA,NA
"165","Kira-kira godam bakalan tayang kapan ya kalo Gundala ke Sri Asih aja harus nunggu 3 tahun? Huhu:"" https://t.co/3faQZNh5K3",FALSE,0,NA,2022-11-22 17:32:32,FALSE,NA,"1595107979816185856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aylalalalow",0,FALSE,FALSE,NA,NA
"166","@er2en @Jagoan_Kancil 1. Dia ga nanya yg lebih bagus. Tapi yang ""segila"" sri asih. Itu punya artian beda. Emang mrs… https://t.co/yDnlY3dUNX",FALSE,2,"er2en",2022-11-22 17:28:31,TRUE,"1595058145583575040","1595106967504109568","78179356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MabiWiyono",0,FALSE,FALSE,NA,NA
"167","adek w sepanjang nonton sri asih

“anjir kok bisa ada cewe secakep ini”
“cakep banget anjirrr”
“astagfirullah cakep… https://t.co/HAUJOiurLa",FALSE,1,NA,2022-11-22 17:27:21,TRUE,NA,"1595106675656364032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","choihanie",0,FALSE,FALSE,NA,NA
"168","seriously ya, jujur, kayaknya mah film ini seharusnya bisa ngasih penjelasan lebih detail lagi soal banyak hal term… https://t.co/gwyOQacHJn",FALSE,0,"abimoroll",2022-11-22 17:23:30,TRUE,"1595104648469176321","1595105704162926592","1393960170883932161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"169","Please minggu libur, blum kesampean nonton wakandahh.. mana ada Sri Asih juga ;(",FALSE,0,NA,2022-11-22 17:10:06,FALSE,NA,"1595102332999831553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antariksaka",0,FALSE,FALSE,NA,NA
"170","Sri asih komedinya lebi dikit dari gundala, feels like dibuat serius terus, jrg ketawa",FALSE,0,NA,2022-11-22 17:09:44,FALSE,NA,"1595102239667982340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pukulenamlewat",0,FALSE,FALSE,NA,NA
"171","ide jeje buat nonton sri asih BEST https://t.co/iamuNvve63… https://t.co/6GpvRVEO8v",FALSE,1,NA,2022-11-22 17:09:38,TRUE,NA,"1595102217258008576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pecaaa19",0,FALSE,FALSE,NA,NA
"172","imo, anger issuenya dia tuh juga seharusnya took a big part gak sih sebagai penghalangnya dia buat nerusin garis ke… https://t.co/wFgdNsi7pQ",FALSE,0,"abimoroll",2022-11-22 17:07:00,TRUE,"1595101027794972673","1595101551470575617","1393960170883932161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"173","@Jagoan_Kancil Penilaian itu sifatnya subjektif, tergantung siapa yang nilai. Jadi ya sah2 aja kalau ada yang bilan… https://t.co/pBhysBp74b",FALSE,2,"Jagoan_Kancil",2022-11-22 17:06:02,TRUE,"1595033318164135937","1595101309404864514","773464499835641856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizkijuanda",0,FALSE,FALSE,NA,NA
"174","bener sih.. tapi kayak.. the way si eyang didn't even bother to told her about how she have to control his emotion… https://t.co/SaNqSAtaYL",FALSE,0,NA,2022-11-22 17:04:55,TRUE,NA,"1595101027794972673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"175","Reza Rahadian emo banget di Sri Asih😭🤘🏼",FALSE,0,NA,2022-11-22 17:03:39,FALSE,NA,"1595100712215916544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dndhns",0,FALSE,FALSE,NA,NA
"176","sedangkan eyang blg alana adalah garis keturunanny sri asih, titisanny sri asih. but, she also seems like she has t… https://t.co/GcCMa7LDkM",FALSE,0,"abimoroll",2022-11-22 17:02:20,TRUE,"1595098983071768586","1595100376897765376","1393960170883932161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"177","Sri Asih (3.5 / 5)
⭐ Pevita was able to fulfill her role as Sri Asih throughout the film. Terrific!
⭐ the scenario… https://t.co/IzXWMqs8pZ",FALSE,0,NA,2022-11-22 16:58:02,TRUE,NA,"1595099296046931968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scherzzando",0,FALSE,FALSE,NA,NA
"178","Yang jelas saya tidak sabar menantikan sri asih dan gundala bertemu, bisa saja di cerita godam, tidak sabar rasanya… https://t.co/yISpwrcDc2",FALSE,0,"obayuobay",2022-11-22 16:53:47,TRUE,"1595097639162621952","1595098228768505856","1213652817467998208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obayuobay",0,FALSE,FALSE,NA,NA
"179","Abis nonton #SriAsih So sorry konten ini mungkin mengandung spoiler buat yg belum nonton. 

Sri Asih jadi urutan ke… https://t.co/lQhY6uFfft",FALSE,0,NA,2022-11-22 16:51:28,TRUE,NA,"1595097644397137921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debychristi",0,FALSE,FALSE,NA,NA
"180","AJRRR SRI ASIH KEREN BGT HELLOOO WAJIB NONTON PLS GUE MOHON https://t.co/oz1eOMP19w",FALSE,3,NA,2022-11-22 16:48:00,FALSE,NA,"1595096772271312896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thesstargirl",1,FALSE,FALSE,NA,NA
"181","dan pd akhirnya di Sri Asih ini ngasih liat sebuah pondasi yg perfect buat universe saga super hero lokal, stlh kmr… https://t.co/Ofa2UPVeUU",FALSE,0,"anunemouse",2022-11-22 16:45:28,TRUE,"1595096131998216192","1595096136020529154","414669384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anunemouse",0,FALSE,FALSE,NA,NA
"182","Mundur sedikit ke jaman Gundala. Joko Anwar dulu pernah ngetwit ini, yang menyebutkan kalo Ki Wilawuk adalah ""perta… https://t.co/hNQpnHzbDd",FALSE,4,"DarkOushiza",2022-11-22 16:45:19,TRUE,"1595095840670060545","1595096097038409729","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"183","Ceritanya, hari ini saya melihat film 'Sri Asih' yang menurut saya jalan ceritanya mirip dan cukup dekat dengan per… https://t.co/E4h1LAwJHS",FALSE,0,"obayuobay",2022-11-22 16:42:43,TRUE,"1595094700603904000","1595095442303627265","1213652817467998208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obayuobay",0,FALSE,FALSE,NA,NA
"184","⚠️ sri asih spoiler

filmnya overall not bad. cgi? spti yg sudah bnyk org bahas ya tp gpp msi enjoy wat d tnton ;)… https://t.co/FBVv4DfZGz",FALSE,0,NA,2022-11-22 16:40:33,TRUE,NA,"1595094898016890881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abimoroll",0,FALSE,FALSE,NA,NA
"185","Ada yg ngira sri asih hantu2an 😅",FALSE,0,NA,2022-11-22 16:38:43,FALSE,NA,"1595094436522110977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidneyalesandra",0,FALSE,FALSE,NA,NA
"186","mau nonton sri asih tapi penasaran the menu juga",FALSE,0,NA,2022-11-22 16:37:26,FALSE,NA,"1595094114155888640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xhitposting",0,FALSE,FALSE,NA,NA
"187","TOLONG GW GATENANG BGT MIKIRIN PLOT HOLE DI SRI ASIH ITU KEK KELANJUTANNYA APAAAA",FALSE,0,NA,2022-11-22 16:35:16,FALSE,NA,"1595093565348233222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Falahadikara",0,FALSE,FALSE,NA,NA
"188","@sullythekid_ @jefrinichol Sri Asih Movie Companion. Isinya kurleb latar belakang yg ada di mufi nya kayak asal usu… https://t.co/FW5y41Zgwh",FALSE,0,"sullythekid_",2022-11-22 16:34:55,TRUE,"1595058336130822144","1595093480300511233","1047972730711105536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BcuBucin",0,FALSE,FALSE,NA,NA
"189","gundala &gt; Sri Asih",FALSE,0,NA,2022-11-22 16:34:30,FALSE,NA,"1595093374687932417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gvhbuf_",0,FALSE,FALSE,NA,NA
"190","review sri asih : pevita mantep udah gitu aja https://t.co/dgK8e940Ya",FALSE,0,NA,2022-11-22 16:33:23,FALSE,NA,"1595093094000906240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","graphiteslave",0,FALSE,FALSE,NA,NA
"191","Agak kecewa sama sri asih",FALSE,0,NA,2022-11-22 16:29:51,FALSE,NA,"1595092205718208518",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sampahsaurus",0,FALSE,FALSE,NA,NA
"192","jujur gua belum nonton sri asih tp banyak yg bilang yg nonton dikit atau sepi gitu, ini karena salah pemilihan tang… https://t.co/bCwPiuCI9z",FALSE,0,NA,2022-11-22 16:29:16,TRUE,NA,"1595092056896159745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samudrabiruIaut",0,FALSE,FALSE,NA,NA
"193","Sebelum nonton Sri Asih, nonton Gundala dulu gaes~",FALSE,0,NA,2022-11-22 16:29:02,FALSE,NA,"1595091997853114369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nasuhaalii",0,FALSE,FALSE,NA,NA
"194","SRI ASIH
filmnya aku suka bangeeett ngeeet banggeeettt.
lebih bagus di banding gundala secara teknis,animasi,cgi,ef… https://t.co/K2cDJ1CAh7",FALSE,1,NA,2022-11-22 16:27:52,TRUE,NA,"1595091706210156546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fachriekolia",0,FALSE,FALSE,NA,NA
"195","@linvrouze Sri asih aja, wakanda bentar lg juga di disney",FALSE,0,"linvrouze",2022-11-22 16:24:36,FALSE,"1595084815623225345","1595090883644641280","1206933160690274304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greeztmonkeys",0,FALSE,FALSE,NA,NA
"196","sri asih lebih epic dibanding gundala karna ternyata si gundala belum masuk agent kek avengersnya lah cek marvelna mah",FALSE,0,NA,2022-11-22 16:24:10,FALSE,NA,"1595090774152327168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deiya_iel",0,FALSE,FALSE,NA,NA
"197","Tbh sri asih kureng",FALSE,0,NA,2022-11-22 16:22:24,FALSE,NA,"1595090329929416706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanirahmaww",0,FALSE,FALSE,NA,NA
"198","@linvrouze Sri asih wakanda bisa di disney wkwkwk",FALSE,0,"linvrouze",2022-11-22 16:22:01,FALSE,"1595084815623225345","1595090232164388864","1206933160690274304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasciptooo16",0,FALSE,FALSE,NA,NA
"199","spoiler

seru banget ternyata sri asih punya jurus kage bunshin",FALSE,0,NA,2022-11-22 16:21:31,FALSE,NA,"1595090106482036736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","choihanie",0,FALSE,FALSE,NA,NA
"200","Aktris ini berdedi kasih untuk Peran Sebagi SuperHero Cewek Indonesia , dalam SuperHero #Bumilangit  berperan sebag… https://t.co/SrnWeYEK0L",FALSE,0,NA,2022-11-22 16:19:35,TRUE,NA,"1595089619946725379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rizzal0920M",0,FALSE,FALSE,NA,NA
"201","Oh iya, Sri Asih sebelumnya udah pernah difilmkan pada tahun 1954. Pemeran Nani Wijaya adalah aktris bernama Mimi M… https://t.co/K8SqBOJozk",FALSE,6,"DarkOushiza",2022-11-22 16:19:30,TRUE,"1595087144590008320","1595089597968416768","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"202","@saphirevani sri asih???",FALSE,0,"saphirevani",2022-11-22 16:17:11,FALSE,"1595049872301826048","1595089014587117572","1054035423251451904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nadyankh",0,FALSE,FALSE,NA,NA
"203","Sri Asih actionnya banyakkk. Nggak pelit kayak Gundala wkwkwk.",FALSE,0,NA,2022-11-22 16:13:48,FALSE,NA,"1595088164737413121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandypp",0,FALSE,FALSE,NA,NA
"204","@fyidya sama ak nntn sri asih💪🏻",FALSE,0,"fyidya",2022-11-22 16:13:40,FALSE,"1594993378978332672","1595088131019378689","155805456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akuadzra",0,FALSE,FALSE,NA,NA
"205","Sebagai bentuk apresiasi dan dukungan untuk kemajuan perfilman nasional, Menteri BUMN di tengah kesibukannya menyem… https://t.co/BZh3LNQQFs",FALSE,3,NA,2022-11-22 16:13:02,TRUE,NA,"1595087971794944006",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_NusantaraKu",3,FALSE,FALSE,NA,NA
"206","konsepnya sri asih kh https://t.co/fmrneoar1f",FALSE,0,NA,2022-11-22 16:12:05,FALSE,NA,"1595087731654545409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hengnicorn",0,FALSE,FALSE,NA,NA
"207","Duhhh gak pengen spoiler tapi. 
Fighting Scene: ⭐8.5 (hampir semua fight scene bagus) 
CGV: ⭐7.0 (untuk ukuran Indo… https://t.co/bReNXYpFEG",FALSE,0,NA,2022-11-22 16:11:11,TRUE,NA,"1595087507783573505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indcloudz",0,FALSE,FALSE,NA,NA
"208","Sedangkan kemiripan Alana versi cergam dan film, bisa terlihat dari nama dan desain kostum Sri Asih yang mirip.

Ka… https://t.co/3gfiFgMK36",FALSE,4,"DarkOushiza",2022-11-22 16:09:45,TRUE,"1595085651556421632","1595087144590008320","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"209","@linvrouze Sri asih",FALSE,0,"linvrouze",2022-11-22 16:08:06,FALSE,"1595084815623225345","1595086728892600321","1206933160690274304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curvignathus",0,FALSE,FALSE,NA,NA
"210","@apmtha Buat apa bersedih hati lebih baik nonton sri asih",FALSE,0,"apmtha",2022-11-22 16:02:57,FALSE,"1595067143317594119","1595085435206004737","98779790","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adritanaya",0,FALSE,FALSE,NA,NA
"211","Marathon movie date kyknya bgus haha soalnya blm nnton blackpanther, sri asih, trus tambahin deh the menu &amp; keramat 2",FALSE,1,NA,2022-11-22 16:02:44,FALSE,NA,"1595085380243849216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boywithvalue",0,FALSE,FALSE,NA,NA
"212","mnding nonton wakanda atau sri asih? mau dua”ny tpi wktuny g tau bisa atau ga😭 wakanda aja kali y",FALSE,2,NA,2022-11-22 16:00:29,FALSE,NA,"1595084815623225345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linvrouze",0,FALSE,FALSE,NA,NA
"213","@moviemenfes Gue kemarin habis nonton sri asih..... :')",FALSE,0,"moviemenfes",2022-11-22 15:58:40,FALSE,"1594895954154377216","1595084355109801984","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myself_iam23",0,FALSE,FALSE,NA,NA
"214","@Asmaraturida Aku gaikut2 ngomongin sri asih dipukul jg gak",FALSE,0,"BloomingDaises",2022-11-22 15:57:16,FALSE,"1595083817030922240","1595084004591816705","1435841918664015875","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloomingDaises",0,FALSE,FALSE,NA,NA
"215","Tapi kalo dipikir2 ya, Gundala dari segi cerita masih lebih baik dari Sri Asih. Ya emang fokusnya beda si, tapi tem… https://t.co/mrLnSk6nhB",FALSE,0,NA,2022-11-22 15:55:35,TRUE,NA,"1595083581352706048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aridante_s",0,FALSE,FALSE,NA,NA
"216","@ulinyusron Keknya abis nonton sri asih, kebayangnya di ring kali",FALSE,0,"ulinyusron",2022-11-22 15:55:04,FALSE,"1594844129716047876","1595083450377469953","49889849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Nicosaurus_",0,FALSE,FALSE,NA,NA
"217","penasaran bgt sama sri asih nonton yu😥",FALSE,0,NA,2022-11-22 15:54:21,FALSE,NA,"1595083271066427392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayumnapramanika",0,FALSE,FALSE,NA,NA
"218","Dalam cergam Sri Asih: The Movie Companion, kisah masa kecil Alana sedikit diceritakan. Kecintaan Alana pada ilmu b… https://t.co/1XiW9hyou6",FALSE,6,"DarkOushiza",2022-11-22 15:53:41,TRUE,"1595081814753828873","1595083104460439552","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"219","@upirocks I just want to say, WE WANT MORE! Semoga project bumilangit tetep panjang umur karena aku bener bener suk… https://t.co/ZerNcfKXXh",FALSE,0,"upirocks",2022-11-22 15:50:08,TRUE,"1594619539450650625","1595082209165279233","80512175","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reytenstiel",0,FALSE,FALSE,NA,NA
"220","@moviemenfes 7,5/10 layak banget ditonton. Pevita sbg Sri Asih udah paling tepat. Teteup terpesonanya sm Dimas Anggara 🤪",FALSE,1,"moviemenfes",2022-11-22 15:48:39,FALSE,"1594999128819236864","1595081834375049216","1565895180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_pincil_",0,FALSE,FALSE,NA,NA
"221","Jawabannya ngga. Seperti yang gue sebut di awal, Alana versi film adalah versinya sendiri, yang ngga berhubungan de… https://t.co/0M5myv6AmW",FALSE,6,"DarkOushiza",2022-11-22 15:48:34,TRUE,"1595080985225355266","1595081814753828873","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",1,FALSE,FALSE,NA,NA
"222","@Godemon7 @upirocks @jokoanwar Nah berarti lu ga bisa komplain dong kalau gw bilang Sri Asih jauh lebih baik dari s… https://t.co/tYQlWnMHjE",FALSE,0,"Godemon7",2022-11-22 15:45:31,TRUE,"1595056530012848128","1595081046990630912","257200548","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WawanSE79906999",0,FALSE,FALSE,NA,NA
"223","Selanjutnya ada Sri Asih yang diperkenalkan di 2020, melalui Webtoon Sri Asih: Celestial Goddess. Alana diceritakan… https://t.co/UCMGO7mqHT",FALSE,2,"DarkOushiza",2022-11-22 15:45:16,TRUE,"1595079475108118531","1595080985225355266","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",1,FALSE,FALSE,NA,NA
"224","Me'ap artistnya Sri Asih astagaa. Orang udah cakep jadi tambah cakep 🥹",FALSE,0,NA,2022-11-22 15:41:18,FALSE,NA,"1595079986624352257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syippawr",0,FALSE,FALSE,NA,NA
"225","Apakah yang dimaksud panglima Manusia Setengah Siluman yang haus darah ada di cergam pertama Tira berjudul ""Dracula… https://t.co/PPuMze5253",FALSE,1,NA,2022-11-22 15:40:54,TRUE,NA,"1595079885755908097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pojokjagoan",1,FALSE,FALSE,NA,NA
"226","@moviemenfes 8/10 

Ini kaya build up cerita dari sri asih itu siapa. Kaya jelasin karakter dan villainnya itu siap… https://t.co/HvCRTjUzRY",FALSE,7,"moviemenfes",2022-11-22 15:39:37,TRUE,"1594999128819236864","1595079564379979781","1565895180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thundovar",0,FALSE,FALSE,NA,NA
"227","Sri Asih kedua dalam jagat cergam Bumilangit diperkenalkan di tahun 2017. Seorang aktivis lingkungan bernama Rangga… https://t.co/b6Plijuv6S",FALSE,6,"DarkOushiza",2022-11-22 15:39:16,TRUE,"1595078294571024384","1595079475108118531","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"228","siapa diantara kalian yang mengajak nonton sri asih dingl, ngaku",FALSE,0,NA,2022-11-22 15:37:07,FALSE,NA,"1595078933263044609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pogogapo",0,FALSE,FALSE,NA,NA
"229","Dalam film, karakter Nani Wijaya diperankan oleh Najwa Shihab. Pastinya ada perbedaan latar belakang dari keduanya.… https://t.co/A6vQzU1FUd",FALSE,7,"DarkOushiza",2022-11-22 15:34:35,TRUE,"1595077470419668993","1595078294571024384","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"230","sri asih oke lah efeknya. ga pake terbang naik garuda",FALSE,0,NA,2022-11-22 15:33:38,FALSE,NA,"1595078056024371201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boolixious",0,FALSE,FALSE,NA,NA
"231","@bayu_joo Kemaren sri asih minggu kemarin terus selasa kemarin, beda circle 🤣🤣",FALSE,0,"bayu_joo",2022-11-22 15:31:54,FALSE,"1595018564591063040","1595077618772369409","72842511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devanzagsm",0,FALSE,FALSE,NA,NA
"232","btw film sri asih kok kayak ga booming bgt ya.. apa krn salah timing ya padahal acting role, jalan ceritanya bagus bangett",FALSE,0,NA,2022-11-22 15:31:52,FALSE,NA,"1595077611361009665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Claracath",0,FALSE,FALSE,NA,NA
"233","Cergam pertama Sri Asih terbit tahun 1954. Bapak R.A. Kosasih memperkenalkan seorang perempuam bernama Nani Wijaya… https://t.co/9HBxNfPtW7",FALSE,6,"DarkOushiza",2022-11-22 15:31:18,TRUE,"1595075890438111232","1595077470419668993","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"234","@salwanyaa @newpevpearce Sri asih 😬",FALSE,1,"salwanyaa",2022-11-22 15:30:18,FALSE,"1595074722647232515","1595077219273297920","1420704946605854722","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","setiawanjoe70",0,FALSE,FALSE,NA,NA
"235","Erick Thohir tak luput dari serbuan masyarakat yang memintanya untuk berfoto bersama ketika menonton film "" Sri Asi… https://t.co/j1BpTeRwrB",FALSE,6,NA,2022-11-22 15:29:35,TRUE,NA,"1595077037114683392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riyadisugeng167",6,FALSE,FALSE,NA,NA
"236","@Asmaraturida ....jadi, Sri Asih itu, Tenggara... kamu harus nonton secepatnya!!!!",FALSE,0,"Asmaraturida",2022-11-22 15:29:03,FALSE,"1595076755110649857","1595076903521509377","1015477220528177153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gyuttapercha",0,FALSE,FALSE,NA,NA
"237","Gue boikot siapapun yang ngomongin Sri Asih.",FALSE,0,"Asmaraturida",2022-11-22 15:28:28,FALSE,"1595076676119322625","1595076755110649857","1015477220528177153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asmaraturida",0,FALSE,FALSE,NA,NA
"238","Sri asih with no contexts

Pevitanya jadi banyak😍 https://t.co/bYZZHc1z0R",FALSE,1,NA,2022-11-22 15:28:01,FALSE,NA,"1595076645261656064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lanakaminisama",0,FALSE,FALSE,NA,NA
"239","Gue bakal bahas Alana, tapi sebelum itu, kita kenalan dulu sama para Sri Asih yang ada di cergam Bumilangit saat in… https://t.co/ug5tyUKWfU",FALSE,5,"DarkOushiza",2022-11-22 15:25:02,TRUE,"1595074870806822915","1595075890438111232","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"240","sri asih &gt; black panther 2",FALSE,0,NA,2022-11-22 15:22:27,FALSE,NA,"1595075244326195202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reihanahsan",0,FALSE,FALSE,NA,NA
"241","Pembahasan pertama kita mulai dari Alana, sang Sri Asih itu sendiri. Siapa dia? Terus terang, Alana versi film ini… https://t.co/cVqBpaZibG",FALSE,5,"DarkOushiza",2022-11-22 15:20:58,TRUE,"1595073549667946496","1595074870806822915","1033411952565837824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",0,FALSE,FALSE,NA,NA
"242","@moviemenfes Tabrakan sama Sri asih untung aja yang punya bioskop lebih pilih Sri asih 😇",FALSE,0,"moviemenfes",2022-11-22 15:19:49,FALSE,"1595046948871864320","1595074581609746433","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thehot_man",0,FALSE,FALSE,NA,NA
